"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","studentgrouptype","studentgroup","gradelevel","test_administration_group","testadministration","testsubject","dat","count_of_students_expected","count_of_students_expected_1","count_consistent_grade_level_knowledge_and_above","percent_consistent_grade_level_knowledge_and_above","percentlevel1","percentlevel2","percentlevel3","percentlevel4","percent_met_tested_only","percent_no_score","percent_participation","percent_taking_alternative_assessment","count_foundational_grade","percent_foundational_grade","dataasof"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2462","Loyal Heights Elementary School","101096","P","All","All Students","All Grades","SBAC","SBAC","Math","None","234","234","179","76.50%","0.085470085","0.14957265","0.256410256","0.508547009","0.764957265","0","1","0","214","91.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2462","Loyal Heights Elementary School","101096","P","All","All Students","All Grades","WCAS","WCAS","Science","None","71","71","54","76.10%","0.098591549","0.14084507","0.338028169","0.422535211","0.76056338","0","1","0","64","90.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2435","Madison Middle School","101091","P","All","All Students","All Grades","SBAC","SBAC","Math","None","1025","1025","675","65.90%","0.113170732","0.173658537","0.218536585","0.44","0.696594427","0.054634146","0.945365854","0","853","83.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2435","Madison Middle School","101091","P","All","All Students","All Grades","WCAS","WCAS","Science","None","324","324","198","61.10%","0.188271605","0.166666667","0.308641975","0.302469136","0.632587859","0.033950617","0.966049383","0","252","77.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2435","Madison Middle School","101091","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","1025","1025","764","74.50%","0.077073171","0.134634146","0.372682927","0.372682927","0.778797146","0.042926829","0.957073171","0","902","88.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2069","Madrona K-5 School","101038","P","All","All Students","All Grades","SBAC","SBAC","Math","None","94","94","44","46.80%","0.319148936","0.20212766","0.234042553","0.234042553","0.47311828","0.010638298","0.989361702","0","63","67.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2069","Madrona K-5 School","101038","P","All","All Students","All Grades","WCAS","WCAS","Science","None","36","36","24","66.70%","0.222222222","0.111111111","0.388888889","0.277777778","0.666666667","0","1","0","28","77.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2069","Madrona K-5 School","101038","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","93","93","46","49.50%","0.311827957","0.182795699","0.215053763","0.279569892","0.5","0.010752688","0.989247312","0","63","67.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5565","Magnolia Elementary School","106214","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","140","140","102","72.90%","0.142857143","0.121428571","0.292857143","0.435714286","0.73381295","0.007142857","0.992857143","0","119","85.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5565","Magnolia Elementary School","106214","P","All","All Students","All Grades","WCAS","WCAS","Science","None","46","46","39","84.80%","0.086956522","0.043478261","0.456521739","0.391304348","0.866666667","0.02173913","0.97826087","0","41","89.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5565","Magnolia Elementary School","106214","P","All","All Students","All Grades","SBAC","SBAC","Math","None","141","141","90","63.80%","0.09929078","0.24822695","0.269503546","0.368794326","0.647482014","0.014184397","0.985815603","0","125","88.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2353","Maple Elementary School","101085","P","All","All Students","All Grades","WCAS","WCAS","Science","None","76","76","40","52.60%","0.263157895","0.210526316","0.315789474","0.210526316","0.526315789","0","1","0","56","73.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2353","Maple Elementary School","101085","P","All","All Students","All Grades","SBAC","SBAC","Math","None","217","217","141","65.00%","0.161290323","0.184331797","0.211981567","0.437788018","0.652777778","0.004608295","0.995391705","0","181","83.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2353","Maple Elementary School","101085","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","216","216","129","59.70%","0.212962963","0.185185185","0.226851852","0.37037037","0.6","0.00462963","0.99537037","0","169","78.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2089","Martin Luther King Jr. Elementary School","101044","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","121","121","38","31.40%","0.446280992","0.223140496","0.198347107","0.115702479","0.319327731","0.016528926","0.983471074","0.033613","65","53.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2089","Martin Luther King Jr. Elementary School","101044","P","All","All Students","All Grades","SBAC","SBAC","Math","None","121","121","35","28.90%","0.429752066","0.272727273","0.181818182","0.107438017","0.291666667","0.008264463","0.991735537","0.033333","68","56.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2089","Martin Luther King Jr. Elementary School","101044","P","All","All Students","All Grades","WCAS","WCAS","Science","None","38","38","16","42.10%","0.447368421","0.131578947","0.289473684","0.131578947","0.421052632","0","1","0","21","55.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3517","McClure Middle School","101134","P","All","All Students","All Grades","SBAC","SBAC","Math","None","442","442","236","53.40%","0.162895928","0.266968326","0.264705882","0.269230769","0.55399061","0.036199095","0.963800905","0","354","80.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3517","McClure Middle School","101134","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","442","442","326","73.80%","0.070135747","0.158371041","0.432126697","0.305429864","0.763466042","0.033936652","0.966063348","0","396","89.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3517","McClure Middle School","101134","P","All","All Students","All Grades","WCAS","WCAS","Science","None","142","142","81","57.00%","0.225352113","0.147887324","0.373239437","0.197183099","0.604477612","0.056338028","0.943661972","0","102","71.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5203","McDonald International School","105166","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","243","243","204","84.00%","0.04526749","0.115226337","0.304526749","0.534979424","0.839506173","0","1","0","232","95.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5203","McDonald International School","105166","P","All","All Students","All Grades","SBAC","SBAC","Math","None","243","243","218","89.70%","0.028806584","0.074074074","0.226337449","0.670781893","0.897119342","0","1","0","236","97.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5203","McDonald International School","105166","P","All","All Students","All Grades","WCAS","WCAS","Science","None","89","89","86","96.60%",,,,,,,,"0",,"100.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2201","McGilvra Elementary School","101066","P","All","All Students","All Grades","SBAC","SBAC","Math","None","107","107","80","74.80%","0.08411215","0.168224299","0.299065421","0.448598131","0.747663551","0","1","0","98","91.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2201","McGilvra Elementary School","101066","P","All","All Students","All Grades","WCAS","WCAS","Science","None","39","39","33","84.60%","0.051282051","0.102564103","0.307692308","0.538461538","0.846153846","0",,"0",,"94.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2201","McGilvra Elementary School","101066","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","107","107","81","75.70%","0.093457944","0.14953271","0.214953271","0.542056075","0.757009346","0","1","0","97","90.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3095","Mercer International Middle School","101117","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","717","717","403","56.20%","0.227336123","0.188284519","0.29846583","0.263598326","0.57489301","0.022315202","0.977684798","0.012838","538","75.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3095","Mercer International Middle School","101117","P","All","All Students","All Grades","SBAC","SBAC","Math","None","717","717","325","45.30%","0.317991632","0.205020921","0.182705718","0.270571827","0.464285714","0.023709902","0.976290098","0.012857","472","65.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3095","Mercer International Middle School","101117","P","All","All Students","All Grades","WCAS","WCAS","Science","None","270","270","121","44.80%","0.322222222","0.203703704","0.285185185","0.162962963","0.460076046","0.025925926","0.974074074","0.015209","176","65.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1547","Middle College High School","100973","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","28","28","20","71.40%","0.107142857","0.107142857","0.321428571","0.392857143","0.769230769","0.071428571","0.928571429","0","23","82.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1547","Middle College High School","100973","P","All","All Students","All Grades","SBAC","SBAC","Math","None","28","28","10","35.70%","0.357142857","0.285714286","0.25","0.107142857","0.357142857","0","1","0","18","64.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1547","Middle College High School","100973","P","All","All Students","All Grades","WCAS","WCAS","Science","<13%",,,,"<13%",,,,,,,,,,"<13%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2322","Montlake Elementary School","101083","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","84","84","68","81.00%","0.071428571","0.083333333","0.178571429","0.630952381","0.839506173","0.035714286","0.964285714","0","75","89.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2322","Montlake Elementary School","101083","P","All","All Students","All Grades","WCAS","WCAS","Science",">88%",,,,"88.00%",,,,,,,,"0",,">88%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2322","Montlake Elementary School","101083","P","All","All Students","All Grades","SBAC","SBAC","Math","None","84","84","66","78.60%","0.047619048","0.119047619","0.285714286","0.5","0.825","0.047619048","0.952380952","0","76","90.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3479","Nathan Hale High School","101131","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","277","277","195","70.40%","0.090252708","0.104693141","0.245487365","0.458483755","0.78313253","0.101083032","0.898916968","0","224","80.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3479","Nathan Hale High School","101131","P","All","All Students","All Grades","WCAS","WCAS","Science","None","260","260","24","9.20%","0.065384615","0.034615385","0.057692308","0.034615385","0.48","0.807692308","0.192307692","0","33","12.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3479","Nathan Hale High School","101131","P","All","All Students","All Grades","SBAC","SBAC","Math","None","278","278","112","40.30%","0.276978417","0.201438849","0.205035971","0.197841727","0.457142857","0.118705036","0.881294964","0","168","60.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3218","North Beach Elementary School","101122","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","169","169","125","74.00%","0.106508876","0.124260355","0.289940828","0.449704142","0.762195122","0.029585799","0.970414201","0","146","86.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3218","North Beach Elementary School","101122","P","All","All Students","All Grades","SBAC","SBAC","Math","None","169","169","116","68.60%","0.106508876","0.177514793","0.272189349","0.414201183","0.707317073","0.029585799","0.970414201","0","146","86.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3218","North Beach Elementary School","101122","P","All","All Students","All Grades","WCAS","WCAS","Science","None","67","67","49","73.10%","0.089552239","0.149253731","0.358208955","0.373134328","0.753846154","0.029850746","0.970149254","0","59","88.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3868","Nova High School","101147","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","68","68","27","39.70%","0","0.044117647","0.117647059","0.279411765","0.9","0.558823529","0.441176471","0","30","44.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3868","Nova High School","101147","A","All","All Students","All Grades","SBAC","SBAC","Math","None","68","68","10","14.70%","0.058823529","0.161764706","0.102941176","0.044117647","0.4","0.632352941","0.367647059","0","21","30.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3868","Nova High School","101147","A","All","All Students","All Grades","WCAS","WCAS","Science","None","69","69","26","37.70%","0.028985507","0.130434783","0.289855072","0.086956522","0.702702703","0.463768116","0.536231884","0","35","50.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2976","Olympic Hills Elementary School","101112","P","All","All Students","All Grades","SBAC","SBAC","Math","None","209","209","109","52.20%","0.181818182","0.267942584","0.220095694","0.301435407","0.536945813","0.028708134","0.971291866","0","165","79.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2976","Olympic Hills Elementary School","101112","P","All","All Students","All Grades","WCAS","WCAS","Science","None","58","58","33","56.90%","0.275862069","0.120689655","0.431034483","0.137931034","0.589285714","0.034482759","0.965517241","0","40","69.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2976","Olympic Hills Elementary School","101112","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","207","207","118","57.00%","0.256038647","0.149758454","0.246376812","0.323671498","0.584158416","0.024154589","0.975845411","0","149","72.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2256","Olympic View Elementary School","101076","P","All","All Students","All Grades","SBAC","SBAC","Math","None","188","188","97","51.60%","0.271276596","0.175531915","0.164893617","0.35106383","0.535911602","0.037234043","0.962765957","0","130","69.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2256","Olympic View Elementary School","101076","P","All","All Students","All Grades","WCAS","WCAS","Science","None","62","62","32","51.60%","0.322580645","0.129032258","0.338709677","0.177419355","0.533333333","0.032258065","0.967741935","0","40","64.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2256","Olympic View Elementary School","101076","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","187","187","110","58.80%","0.251336898","0.117647059","0.245989305","0.342245989","0.61452514","0.042780749","0.957219251","0","132","70.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","4065","Orca K-8 School","101168","A","All","All Students","All Grades","WCAS","WCAS","Science","None","75","75","32","42.70%","0.28","0.213333333","0.293333333","0.133333333","0.463768116","0.08","0.92","0","48","64.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","4065","Orca K-8 School","101168","A","All","All Students","All Grades","SBAC","SBAC","Math","None","217","217","82","37.80%","0.341013825","0.235023041","0.170506912","0.207373272","0.396135266","0.046082949","0.953917051","0","133","61.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","4065","Orca K-8 School","101168","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","217","217","90","41.50%","0.322580645","0.225806452","0.230414747","0.184331797","0.43062201","0.036866359","0.963133641","0","139","64.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1620","Pathfinder K-8 School","100990","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","296","296","179","60.50%","0.125","0.152027027","0.277027027","0.327702703","0.685823755","0.118243243","0.881756757","0","224","75.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1620","Pathfinder K-8 School","100990","A","All","All Students","All Grades","WCAS","WCAS","Science","None","97","97","63","65.00%","0.103092784","0.12371134","0.340206186","0.309278351","0.741176471","0.12371134","0.87628866","0","75","77.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1620","Pathfinder K-8 School","100990","A","All","All Students","All Grades","SBAC","SBAC","Math","None","296","296","136","46.00%","0.212837838","0.199324324","0.199324324","0.260135135","0.527131783","0.128378378","0.871621622","0","195","65.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5046","Private School Services","104180","S","All","All Students","All Grades","SBAC","SBAC","ELA","<20%",,,,"<20%",,,,,,,,"0.25",,"<20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5046","Private School Services","104180","S","All","All Students","All Grades","WCAS","WCAS","Science","N<10",,,,"N<10",,,,,,,,,,"N<10","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5046","Private School Services","104180","S","All","All Students","All Grades","SBAC","SBAC","Math","<19%",,,,"<19%",,,,,,,,"0",,"<19%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5204","Queen Anne Elementary","105167","P","All","All Students","All Grades","WCAS","WCAS","Science","None","33","33","29","87.90%","0.060606061","0.060606061","0.484848485","0.393939394","0.878787879","0",,"0",,"93.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5204","Queen Anne Elementary","105167","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","94","94","73","77.70%","0.074468085","0.138297872","0.244680851","0.531914894","0.784946237","0.010638298","0.989361702","0","86","91.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5204","Queen Anne Elementary","105167","P","All","All Students","All Grades","SBAC","SBAC","Math","None","94","94","65","69.20%","0.138297872","0.170212766","0.234042553","0.457446809","0.691489362","0","1","0","81","86.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3327","Rainier Beach High School","101125","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","201","201","63","31.30%","0.313432836","0.114427861","0.208955224","0.104477612","0.422818792","0.258706468","0.741293532","0.026845","86","42.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3327","Rainier Beach High School","101125","P","All","All Students","All Grades","SBAC","SBAC","Math","None","204","204","23","11.30%","0.450980392","0.151960784","0.073529412","0.039215686","0.157534247","0.284313725","0.715686275","0.027397","54","26.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3327","Rainier Beach High School","101125","P","All","All Students","All Grades","WCAS","WCAS","Science","None","178","178","29","16.30%","0.342696629","0.129213483","0.140449438","0.02247191","0.256637168","0.365168539","0.634831461","0.017699","52","29.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3380","Rainier View Elementary School","101128","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","90","90","35","38.90%","0.3","0.311111111","0.277777778","0.111111111","0.388888889","0","1","0","63","70.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3380","Rainier View Elementary School","101128","P","All","All Students","All Grades","SBAC","SBAC","Math","None","90","90","25","27.80%","0.477777778","0.244444444","0.188888889","0.088888889","0.277777778","0","1","0","47","52.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3380","Rainier View Elementary School","101128","P","All","All Students","All Grades","WCAS","WCAS","Science","None","32","32","15","46.90%","0.3125","0.21875","0.34375","0.125","0.46875","0","1","0","22","68.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2120","Rising Star Elementary School","101051","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","152","152","86","56.60%","0.243421053","0.190789474","0.296052632","0.269736842","0.565789474","0","1","0","115","75.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2120","Rising Star Elementary School","101051","P","All","All Students","All Grades","WCAS","WCAS","Science","None","49","49","25","51.00%","0.204081633","0.285714286","0.408163265","0.102040816","0.510204082","0","1","0","39","79.60%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2120","Rising Star Elementary School","101051","P","All","All Students","All Grades","SBAC","SBAC","Math","None","154","154","61","39.60%","0.331168831","0.272727273","0.181818182","0.214285714","0.396103896","0","1","0","103","66.90%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5486","Robert Eagle Staff Middle School","106069","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","658","658","499","75.80%","0.097264438","0.126139818","0.32218845","0.436170213","0.77244582","0.018237082","0.981762918","0.027863","582","88.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5486","Robert Eagle Staff Middle School","106069","P","All","All Students","All Grades","SBAC","SBAC","Math","None","657","657","422","64.20%","0.165905632","0.170471842","0.182648402","0.459665145","0.6562986","0.02130898","0.97869102","0.027993","534","81.30%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5486","Robert Eagle Staff Middle School","106069","P","All","All Students","All Grades","WCAS","WCAS","Science","None","223","223","143","64.10%","0.192825112","0.125560538","0.331838565","0.30941704","0.668224299","0.040358744","0.959641256","0.023364","171","76.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2285","Roosevelt High School","101079","P","All","All Students","All Grades","SBAC","SBAC","Math","None","345","345","193","55.90%","0.162318841","0.168115942","0.2","0.35942029","0.628664495","0.110144928","0.889855072","0","251","72.80%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2285","Roosevelt High School","101079","P","All","All Students","All Grades","WCAS","WCAS","Science","None","389","389","155","39.90%","0.151670951","0.146529563","0.264781491","0.133676093","0.57195572","0.303341902","0.696658098","0","212","54.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","2285","Roosevelt High School","101079","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","342","342","275","80.40%","0.035087719","0.076023392","0.245614035","0.558479532","0.878594249","0.084795322","0.915204678","0","301","88.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3157","Roxhill Elementary School","101120","P","All","All Students","All Grades","SBAC","SBAC","Math","None","97","97","20","20.60%","0.484536082","0.298969072","0.092783505","0.113402062","0.208333333","0.010309278","0.989690722","0.010416","49","50.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3157","Roxhill Elementary School","101120","P","All","All Students","All Grades","WCAS","WCAS","Science","None","33","33","6","18.20%","0.606060606","0.212121212","0.151515152","0.03030303","0.181818182","0","1","0.030303","13","39.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3157","Roxhill Elementary School","101120","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","97","97","26","26.80%","0.484536082","0.226804124","0.164948454","0.103092784","0.273684211","0.020618557","0.979381443","0.010526","48","49.50%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3028","Sacajawea Elementary School","101116","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","84","84","41","48.80%","0.297619048","0.202380952","0.285714286","0.202380952","0.493975904","0.011904762","0.988095238","0.024096","58","69.10%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3028","Sacajawea Elementary School","101116","P","All","All Students","All Grades","SBAC","SBAC","Math","None","84","84","40","47.60%","0.285714286","0.226190476","0.345238095","0.130952381","0.481927711","0.011904762","0.988095238","0.024096","59","70.20%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3028","Sacajawea Elementary School","101116","P","All","All Students","All Grades","WCAS","WCAS","Science","None","27","27","14","51.90%","0.296296296","0.185185185","0.407407407","0.111111111","0.518518519","0","1","0","19","70.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1796","Salmon Bay K-8 School","101006","A","All","All Students","All Grades","SBAC","SBAC","ELA","None","482","482","348","72.20%","0.056016598","0.157676349","0.334024896","0.387966805","0.771618625","0.064315353","0.935684647","0","424","88.00%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1796","Salmon Bay K-8 School","101006","A","All","All Students","All Grades","SBAC","SBAC","Math","None","482","482","304","63.10%","0.085062241","0.203319502","0.282157676","0.348547718","0.686230248","0.080912863","0.919087137","0","402","83.40%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1796","Salmon Bay K-8 School","101006","A","All","All Students","All Grades","WCAS","WCAS","Science","None","172","172","116","67.40%","0.093023256","0.122093023","0.412790698","0.261627907","0.758169935","0.110465116","0.889534884","0","137","79.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5205","Sand Point Elementary","105168","P","All","All Students","All Grades","SBAC","SBAC","ELA","None","66","66","33","50.00%","0.333333333","0.166666667","0.303030303","0.196969697","0.5","0","1","0","44","66.70%","1/24/2025"
"2023-24","School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","5205","Sand Point Elementary","105168","P","All","All Students","All Grades","SBAC","SBAC","Math","None","66","66","33","50.00%","0.257575758","0.212121212","0.272727273","0.227272727","0.515625","0.03030303","0.96969697","0","47","71.20%","1/24/2025"
